srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.1,3139,149.171.126.17,111,tcp,FIN,0.68787,564,354,254,252,2,1,-,5908.092773,3605.332275,10,8,255,255,452555105,4211865375,56,44,0,0,5954.62226,139.248359,1421927748,1421927749,75.307556,93.816,0.089154,0.031147,0.058007,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,8125,149.171.126.14,1128,tcp,FIN,0.194275,2568,268,254,252,2,1,-,95205.25,9224.038086,10,6,255,255,3221687107,2107949559,257,45,0,0,1057.92894,63.272422,1421927750,1421927750,19.973222,37.372,0.060922,0.007404,0.053518,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,12573,149.171.126.16,2401,tcp,FIN,0.256495,1432,2172,254,252,2,2,-,40203.51172,59291.60547,10,8,255,255,2683298052,3947710837,143,272,0,0,1402.2533,50.652773,1421927752,1421927753,28.499444,35.52357,0.052333,0.007058,0.045275,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.2,63685,149.171.126.13,179,tcp,FIN,0.163778,484,268,254,252,2,1,-,21297.12109,10941.63965,10,6,255,255,2056985733,1352530591,48,45,0,0,899.585593,49.982488,1421927755,1421927755,17.265444,31.209,0.052916,0.007722,0.045194,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,30451,149.171.126.13,179,tcp,FIN,0.177208,484,268,254,252,2,1,-,19683.08398,10112.41016,10,6,255,255,3022548017,818468755,48,45,0,0,963.840735,35.506,1421927756,1421927756,18.431444,24.2894,0.067637,0.05575,0.011887,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
175.45.176.2,48413,149.171.126.13,179,tcp,FIN,0.187726,484,268,254,252,2,1,-,18580.27148,9545.827148,10,6,255,255,2245594573,1184849973,48,45,0,0,1093.450949,55.321723,1421927755,1421927756,20.193111,33.309199,0.078695,0.021169,0.057526,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
175.45.176.2,58077,149.171.126.13,179,tcp,FIN,0.196917,484,268,254,252,2,1,-,17713.04688,9100.28125,10,6,255,255,3542242205,3012082544,48,45,0,0,1113.433546,53.976527,1421927756,1421927756,20.952333,34.001199,0.04588,0.0269,0.01898,0,1,0,0,0,13,13,1,1,1,1,1, Fuzzers,1
175.45.176.2,64746,149.171.126.13,179,tcp,FIN,0.194929,484,268,254,252,2,1,-,17893.69336,9193.09082,10,6,255,255,3285943079,367944407,48,45,0,0,1147.327339,58.888172,1421927756,1421927756,20.824778,33.714801,0.041504,0.026344,0.01516,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
175.45.176.3,29354,149.171.126.14,111,udp,INT,0.000005,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927756,1421927756,0.005,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,7261,149.171.126.13,179,tcp,FIN,0.176713,484,268,254,252,2,1,-,19738.21875,10140.73633,10,6,255,255,1525420745,3975595819,48,45,0,0,1071.96838,38.618688,1421927757,1421927757,18.588889,25.511,0.089318,0.049147,0.040171,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
175.45.176.2,50737,149.171.126.13,179,tcp,FIN,0.18003,484,268,254,252,2,1,-,19374.54883,9953.896484,10,6,255,255,3270758728,2429790616,48,45,0,0,1027.830655,46.35184,1421927756,1421927757,19.058667,28.2684,0.048531,0.038677,0.009854,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
175.45.176.2,43558,149.171.126.13,179,tcp,FIN,0.30771,484,268,254,252,2,1,-,11335.34863,5823.665527,10,6,255,255,1963391905,4269063687,48,45,0,0,1814.236014,78.173016,1421927757,1421927757,32.674556,48.535398,0.124275,0.065022,0.059253,0,1,0,0,0,13,13,5,5,5,2,5, Fuzzers,1
175.45.176.2,60467,149.171.126.13,179,tcp,FIN,0.177824,484,268,254,252,2,1,-,19614.90039,10077.37988,10,6,255,255,47998302,3951212989,48,45,0,0,983.344835,48.062926,1421927757,1421927757,18.650111,30.98,0.038911,0.022915,0.015996,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
175.45.176.2,64622,149.171.126.13,179,tcp,FIN,0.293786,484,268,254,252,2,1,-,11872.58789,6099.678223,10,6,255,255,3484121606,1729566195,48,45,0,0,1693.367132,88.148281,1421927758,1421927758,31.209111,52.330398,0.057849,0.03213,0.025719,0,1,0,0,0,13,13,2,3,2,1,2, Fuzzers,1
175.45.176.2,53916,149.171.126.13,179,tcp,FIN,0.199097,484,268,254,252,2,1,-,17519.09961,9000.638672,10,6,255,255,2959364568,2656995831,48,45,0,0,1029.978739,50.502668,1421927758,1421927758,20.009111,34.703801,0.048531,0.025574,0.022957,0,1,0,0,0,13,13,2,3,2,1,2, Fuzzers,1
175.45.176.2,43471,149.171.126.13,179,tcp,FIN,0.240052,484,268,254,252,2,1,-,14530.18555,7465.049316,10,6,255,255,2353336785,2199850315,48,45,0,0,1295.350772,58.595934,1421927759,1421927759,25.174,37.897398,0.068114,0.050554,0.01756,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
175.45.176.2,62554,149.171.126.13,179,tcp,FIN,0.323281,484,268,254,252,2,1,-,10789.37598,5543.165527,10,6,255,255,2017125565,434308854,48,45,0,0,1903.358388,93.547844,1421927759,1421927759,34.481778,55.570199,0.078286,0.045418,0.032868,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
175.45.176.2,22910,149.171.126.13,179,tcp,FIN,0.228163,484,268,254,252,2,1,-,15287.31641,7854.03418,10,6,255,255,1094206567,677963671,48,45,0,0,1218.55925,59.823266,1421927759,1421927759,24.139,38.615199,0.07093,0.035079,0.035851,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
175.45.176.2,47229,149.171.126.13,179,tcp,FIN,0.276434,484,268,254,252,2,1,-,12617.83984,6482.560059,10,6,255,255,1519031522,2207059150,48,45,0,0,1439.358078,68.410664,1421927759,1421927760,28.352667,46.543,0.063804,0.043708,0.020096,0,1,0,0,0,13,13,2,2,2,1,2, Fuzzers,1
175.45.176.2,4145,149.171.126.13,179,tcp,FIN,0.257976,484,268,254,252,2,1,-,13520.6377,6946.382812,10,6,255,255,2652901902,1646647249,48,45,0,0,1190.956133,55.71382,1421927760,1421927760,23.538111,43.669801,0.064849,0.039616,0.025233,0,1,0,0,0,12,12,1,1,1,1,1, Fuzzers,1
175.45.176.2,64926,149.171.126.13,179,tcp,FIN,0.255524,486,268,254,252,2,1,-,13712.99707,7013.039551,10,6,255,255,1292888211,4107344886,49,45,0,0,1308.88651,60.032316,1421927760,1421927760,26.674,44.180398,0.060282,0.03461,0.025672,0,1,0,0,0,13,13,2,2,2,1,2, Fuzzers,1
175.45.176.2,52038,149.171.126.13,179,tcp,FIN,0.304673,486,268,254,252,2,1,-,11500.85547,5881.716309,10,6,255,255,967170901,1576337187,49,45,0,0,1791.214231,76.612047,1421927760,1421927761,33.765,53.214801,0.078139,0.038587,0.039552,0,1,0,0,0,12,12,4,5,4,1,4, Fuzzers,1
175.45.176.2,64223,149.171.126.13,179,tcp,FIN,0.25836,486,268,254,252,2,1,-,13562.4707,6936.058105,10,6,255,255,1473526558,2033502767,49,45,0,0,1448.177321,72.587289,1421927761,1421927761,28.601556,45.541,0.06868,0.030643,0.038037,0,1,0,0,0,12,12,4,5,4,2,4, Fuzzers,1
175.45.176.2,53983,149.171.126.13,179,tcp,FIN,0.3237,486,268,254,252,2,1,-,10824.83789,5535.989746,10,6,255,255,2123264792,135606286,49,45,0,0,1873.713644,85.920133,1421927761,1421927761,35.859111,55.120602,0.088252,0.048085,0.040167,0,1,0,0,0,12,12,4,5,4,1,4, Fuzzers,1
175.45.176.2,62290,149.171.126.13,179,tcp,FIN,0.480666,486,354,254,252,2,1,-,7289.885254,5159.507812,10,8,255,255,3579948177,1672967946,49,44,0,0,3647.606371,107.660961,1421927762,1421927762,53.299444,60.978715,0.109276,0.053803,0.055473,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
175.45.176.0,19833,149.171.126.17,41523,tcp,FIN,0.51547,8860,354,254,252,4,1,-,127697.0469,4811.143066,14,8,255,255,2420702993,1422405766,633,44,0,0,2942.109684,112.49475,1421927762,1421927762,39.651539,62.571285,0.078622,0.045352,0.03327,0,1,0,0,0,2,2,2,2,1,1,2,Generic,1
175.45.176.0,2736,149.171.126.17,41524,udp,INT,0.000005,254,0,254,0,0,0,-,203200000,0,2,0,0,0,0,0,127,0,0,0,0,0,1421927762,1421927762,0.005,0,0,0,0,0,2,0,0,0,2,2,2,2,1,1,2,Generic,1
175.45.176.2,49398,149.171.126.13,179,tcp,FIN,0.268323,486,268,254,252,2,1,-,13058.8877,6678.518066,10,6,255,255,1765269246,2370264866,49,45,0,0,1405.176953,67.730594,1421927762,1421927762,27.998889,45.396801,0.084462,0.041331,0.043131,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
175.45.176.2,45430,149.171.126.13,179,tcp,FIN,0.589091,486,354,254,252,2,1,-,5948.146973,4209.875977,10,8,255,255,1018539469,1963138067,49,44,0,0,4381.877212,117.943445,1421927762,1421927763,62.977222,78.14843,0.093667,0.042041,0.051626,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
175.45.176.2,17494,149.171.126.13,179,tcp,FIN,0.246858,486,268,254,252,2,1,-,14194.39551,7259.233887,10,6,255,255,1389097333,5014995,49,45,0,0,1217.879585,50.196984,1421927763,1421927763,24.588111,37.953602,0.079062,0.057079,0.021983,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
175.45.176.2,65410,149.171.126.13,179,tcp,FIN,0.269118,486,268,254,252,2,1,-,13020.31055,6658.788574,10,6,255,255,2382057446,2015265146,49,45,0,0,1551.480137,71.053773,1421927764,1421927764,27.559333,45.903,0.105434,0.039592,0.065842,0,1,0,0,0,12,12,3,3,3,1,3, Fuzzers,1
175.45.176.2,64797,149.171.126.13,179,tcp,FIN,0.511052,486,354,254,252,2,1,-,6856.444824,4852.734863,10,8,255,255,2589402851,594932026,49,44,0,0,3654.956903,111.104359,1421927764,1421927764,55.342,63.516855,0.125533,0.066429,0.059104,0,1,0,0,0,12,12,3,3,3,2,3, Fuzzers,1
175.45.176.2,53962,149.171.126.13,179,tcp,FIN,0.399002,486,268,254,252,2,1,-,8781.911133,4491.205566,10,6,255,255,785928944,1521514408,49,45,0,0,2134.698541,100.739437,1421927765,1421927765,40.688333,66.928203,0.10857,0.06435,0.04422,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
175.45.176.1,44504,149.171.126.16,111,tcp,FIN,0.832118,564,354,254,252,2,1,-,4883.922852,2980.34668,10,8,255,255,4044649734,1443294014,56,44,0,0,5858.849705,150.631328,1421927766,1421927766,89.396889,110.9,0.084751,0.055807,0.028944,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,36320,149.171.126.14,111,tcp,FIN,0.856638,564,354,254,252,2,1,-,4744.127441,2895.038574,10,8,255,255,1366010963,2199765561,56,44,0,0,6813.523742,170.495969,1421927765,1421927766,93.090222,118.169289,0.059326,0.029442,0.029884,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,47681,149.171.126.13,179,tcp,FIN,0.361729,486,268,254,252,2,1,-,9686.80957,4953.984863,10,6,255,255,2237912594,177201242,49,45,0,0,2019.837905,96.984391,1421927766,1421927766,37.910333,64.091602,0.079003,0.041263,0.03774,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,51980,149.171.126.13,179,tcp,FIN,0.465039,486,268,254,252,2,1,-,7534.851562,3853.440186,10,6,255,255,4047125876,340794304,49,45,0,0,2713.775104,133.039047,1421927765,1421927766,49.068444,79.583398,0.130644,0.067118,0.063526,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,54893,149.171.126.13,179,tcp,FIN,0.498529,486,268,254,252,2,1,-,7028.678711,3594.575439,10,6,255,255,250962054,3156273615,49,45,0,0,2983.56168,141.929734,1421927766,1421927767,51.89,85.941602,0.127745,0.06881,0.058935,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,63072,149.171.126.13,179,tcp,FIN,0.51945,486,354,254,252,2,1,-,6745.596191,4774.280273,10,8,255,255,1023838423,3871178763,49,44,0,0,3651.270129,109.548219,1421927767,1421927767,54.254889,65.30757,0.10744,0.062286,0.045154,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,30354,149.171.126.13,179,tcp,FIN,0.531323,486,354,254,252,2,1,-,6594.858398,4667.59375,10,8,255,255,926339640,490576520,49,44,0,0,3990.867027,106.129242,1421927767,1421927768,58.929222,65.82957,0.124727,0.070505,0.054222,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,4754,149.171.126.13,179,tcp,FIN,0.331974,486,268,254,252,2,1,-,10555.04395,5398.013184,10,6,255,255,2352355519,962032863,49,45,0,0,1964.022178,87.914117,1421927768,1421927768,35.108111,56.212602,0.152733,0.050907,0.101826,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.0,18158,149.171.126.16,111,tcp,FIN,0.83574,564,354,254,252,2,1,-,4862.756348,2967.430176,10,8,255,255,333519427,82611587,56,44,0,0,6214.483185,151.574672,1421927768,1421927768,88.222556,112.99043,0.080296,0.044803,0.035493,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.2,50422,149.171.126.13,179,tcp,FIN,0.482051,490,268,254,252,2,1,-,7318.727539,3717.448975,10,6,255,255,2074564294,1506512146,49,45,0,0,2691.770197,105.875805,1421927768,1421927769,51.576222,68.781203,0.190172,0.138134,0.052038,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
175.45.176.2,58401,149.171.126.13,179,tcp,FIN,0.404506,490,268,254,252,2,1,-,8721.75,4430.095215,10,6,255,255,3419286297,3389457434,49,45,0,0,2280.074751,99.999352,1421927769,1421927769,44.845889,64.863398,0.153339,0.080187,0.073152,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
175.45.176.2,43554,149.171.126.13,179,tcp,FIN,0.368519,490,268,254,252,2,1,-,9573.455078,4862.707031,10,6,255,255,366183993,3100918159,49,45,0,0,1986.18739,79.182867,1421927770,1421927770,40.836333,61.837398,0.107791,0.059321,0.04847,0,1,0,0,0,8,8,2,1,1,1,1, Fuzzers,1
175.45.176.2,52552,149.171.126.13,179,tcp,FIN,0.379087,490,268,254,252,2,1,-,9306.570312,4727.146973,10,6,255,255,778102440,3187965876,49,45,0,0,1949.671107,79.290445,1421927770,1421927771,39.453889,62.480398,0.103427,0.066674,0.036753,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,64739,149.171.126.13,179,tcp,FIN,0.312008,490,268,254,252,2,1,-,11307.40234,5743.442383,10,6,255,255,4218550449,695599671,49,45,0,0,1479.016952,67.881125,1421927771,1421927771,28.741333,51.620398,0.091682,0.053895,0.037787,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,65003,149.171.126.13,179,tcp,FIN,0.408916,490,268,254,252,2,1,-,8627.688477,4382.318359,10,6,255,255,1181869177,207438100,49,45,0,0,2232.62693,103.538609,1421927772,1421927772,42.395222,67.406602,0.097182,0.071876,0.025306,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,19759,149.171.126.13,179,tcp,FIN,0.540291,490,354,254,252,2,1,-,6529.814453,4590.119141,10,8,255,255,1872499531,18045454,49,44,0,0,3996.490857,104.23607,1421927771,1421927772,60.032333,65.94857,0.112323,0.078055,0.034268,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,64615,149.171.126.13,179,tcp,FIN,0.657062,490,354,254,252,2,1,-,5369.356445,3774.377441,10,8,255,255,4293208099,4131290243,49,44,0,0,4412.98318,129.870484,1421927772,1421927773,70.189778,78.04143,0.152508,0.110762,0.041746,0,1,0,0,0,8,8,1,2,1,1,1, Fuzzers,1
175.45.176.2,46534,149.171.126.13,179,tcp,FIN,0.515164,490,268,254,252,2,1,-,6848.304199,3478.503906,10,6,255,255,2326372479,2953591075,49,45,0,0,2831.587288,142.614812,1421927773,1421927774,53.289667,88.469,0.148632,0.072815,0.075817,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,62438,149.171.126.13,179,tcp,FIN,0.559692,490,354,254,252,2,1,-,6303.466797,4431.008301,10,8,255,255,3101604176,3456754860,49,44,0,0,4064.755803,107.702758,1421927774,1421927774,59.332444,69.412289,0.112543,0.073796,0.038747,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,34325,149.171.126.13,179,tcp,FIN,0.418286,490,268,254,252,2,1,-,8434.420898,4284.149902,10,6,255,255,3192631143,1444271699,49,45,0,0,2257.343762,105.601023,1421927774,1421927775,44.858111,68.704203,0.13306,0.074755,0.058305,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.0,7136,149.171.126.12,179,tcp,FIN,0.414993,550,268,254,252,2,1,-,9542.330078,4318.14502,10,6,255,255,3142541716,3258231243,55,45,0,0,2346.529353,93.779141,1421927775,1421927775,44.500667,62.124801,0.165961,0.104365,0.061596,0,1,0,0,0,4,4,1,2,1,1,1, Fuzzers,1
175.45.176.2,64847,149.171.126.13,179,tcp,FIN,0.459961,490,268,254,252,2,1,-,7670.215332,3895.982422,10,6,255,255,623550566,1775876185,49,45,0,0,2555.13382,119.969813,1421927775,1421927775,49.509889,77.209398,0.177907,0.073908,0.103999,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,37461,149.171.126.19,40651,udp,INT,0.000005,806,0,254,0,0,0,-,644800000,0,2,0,0,0,0,0,403,0,0,0,0,0,1421927776,1421927776,0.005,0,0,0,0,0,2,0,0,0,7,1,1,2,1,1,1,Shellcode,1
175.45.176.2,3100,149.171.126.13,179,tcp,FIN,0.454879,490,268,254,252,2,1,-,7755.90918,3939.509277,10,6,255,255,2101431050,1365586367,49,45,0,0,2995.315625,109.845984,1421927776,1421927776,50.396222,72.084797,0.253367,0.094445,0.158922,0,1,0,0,0,7,6,1,2,1,1,1, Fuzzers,1
175.45.176.0,28771,149.171.126.12,179,tcp,FIN,0.718466,574,354,254,252,2,1,-,5756.709473,3451.798828,10,8,255,255,438054460,2395042100,57,44,0,0,4688.27654,167.566594,1421927776,1421927776,79.829556,85.19,0.253437,0.09447,0.158967,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,17641,149.171.126.12,179,tcp,FIN,0.499546,622,268,254,252,2,1,-,8968.143555,3587.257324,10,6,255,255,4209098376,3713158929,62,45,0,0,2742.252396,142.198672,1421927776,1421927777,55.505111,81.158398,0.160454,0.067079,0.093375,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.0,29258,149.171.126.12,179,tcp,FIN,0.509332,718,268,254,252,2,1,-,10162.33008,3518.33374,10,6,255,255,2155857923,1206995406,72,45,0,0,2801.467501,136.919594,1421927777,1421927777,56.592444,88.016203,0.151531,0.068573,0.082958,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.2,51987,149.171.126.13,179,tcp,FIN,0.470612,490,268,254,252,2,1,-,7496.621582,3807.807861,10,6,255,255,835201640,1822653009,49,45,0,0,2550.899815,121.187383,1421927776,1421927777,48.054667,78.657797,0.154875,0.077313,0.077562,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
175.45.176.2,65464,149.171.126.13,179,tcp,FIN,0.688351,490,268,254,252,2,1,-,5125.29248,2603.322998,10,6,255,255,3211875645,2130096365,49,45,0,0,4071.956001,199.477031,1421927778,1421927778,71.172111,120.406602,0.149856,0.086311,0.063545,0,1,0,0,0,9,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,47934,149.171.126.13,179,tcp,FIN,0.528925,490,268,254,252,2,1,-,6670.132812,3388.003906,10,6,255,255,287949378,1381262300,49,45,0,0,2806.943429,112.486742,1421927777,1421927778,54.330556,82.359,0.166269,0.117119,0.04915,0,1,0,0,0,9,8,2,3,2,1,2, Fuzzers,1
175.45.176.0,13432,149.171.126.12,179,tcp,FIN,0.654317,910,354,254,252,2,1,-,10013.49512,3790.21167,10,8,255,255,3575418384,663358757,91,44,0,0,4485.167971,142.916016,1421927778,1421927778,72.701889,86.30743,0.133892,0.049557,0.084335,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,51614,149.171.126.12,179,tcp,FIN,0.694873,1294,268,254,252,2,1,-,13412.52344,2578.888672,10,6,255,255,1996247963,777894405,129,45,0,0,3383.74242,173.621422,1421927778,1421927779,64.698333,126.290203,0.141983,0.063418,0.078565,0,1,0,0,0,5,4,1,3,1,1,1, Fuzzers,1
175.45.176.2,57850,149.171.126.13,179,tcp,FIN,0.549809,490,268,254,252,2,1,-,6416.773926,3259.313721,10,6,255,255,1411027721,529040640,49,45,0,0,2993.154666,123.022258,1421927778,1421927779,56.936333,91.536203,0.145105,0.092118,0.052987,0,1,0,0,0,9,8,2,1,1,1,1, Fuzzers,1
175.45.176.0,26417,149.171.126.15,111,udp,INT,0.00001,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927779,1421927779,0.01,0,0,0,0,0,2,0,0,0,5,1,1,3,1,1,1,Reconnaissance,1
175.45.176.0,3277,149.171.126.12,179,tcp,FIN,0.451246,2062,268,254,252,2,1,-,32904.44922,3971.226318,10,6,255,255,1523870122,951996415,206,45,0,0,2448.635563,105.593156,1421927779,1421927780,45.734222,79.190797,0.104612,0.055281,0.049331,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,29112,149.171.126.12,179,tcp,FIN,0.510333,3678,268,254,252,3,1,-,52859.60156,3511.432617,12,6,255,255,1944123016,2492159243,307,45,0,0,2479.676332,126.356555,1421927780,1421927781,44.623544,83.800203,0.170371,0.091322,0.079049,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,34905,149.171.126.11,8433,udp,INT,0.000011,486,0,254,0,0,0,-,176727264,0,2,0,0,0,0,0,243,0,0,0,0,0,1421927781,1421927781,0.011,0,0,0,0,0,2,0,0,0,9,1,1,4,1,1,1,Shellcode,1
175.45.176.0,7569,149.171.126.18,1723,tcp,FIN,1.258976,756,268,254,252,2,1,-,4327.326172,1423.379028,10,6,255,255,1177662743,2897866325,76,45,0,0,9376.19558,420.069656,1421927780,1421927782,139.663444,228.448406,0.18225,0.116728,0.065522,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,11452,149.171.126.12,179,tcp,FIN,0.482455,6830,268,254,252,4,1,-,105178.7266,3714.336182,14,6,255,255,3074099995,2534480250,488,45,0,0,2240.246267,134.807516,1421927781,1421927782,37.111924,82.989203,0.155632,0.066756,0.088876,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,7645,149.171.126.18,1723,tcp,FIN,0.769153,820,354,254,252,2,1,-,7675.976074,3224.325928,10,8,255,255,3742471864,43353736,82,44,0,0,5716.166458,147.915891,1421927782,1421927783,82.847333,102.055289,0.134669,0.054756,0.079913,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,2886,149.171.126.12,179,tcp,FIN,0.386268,550,268,254,252,2,1,-,10251.94922,4639.266113,10,6,255,255,84970955,2202811634,55,45,0,0,2050.355954,81.870211,1421927782,1421927783,42.823667,63.943199,0.10844,0.066542,0.041898,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.3,17069,149.171.126.17,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927783,1421927783,0.011,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,18361,149.171.126.18,1723,tcp,FIN,0.845573,884,354,254,252,2,1,-,7530.987793,2932.922363,10,8,255,255,147179710,1053455647,88,44,0,0,5094.41084,187.919953,1421927783,1421927784,88.923889,101.021,0.304366,0.138416,0.16595,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,6979,149.171.126.12,179,tcp,FIN,0.902279,574,354,254,252,2,1,-,4583.947754,2748.595459,10,8,255,255,1307206273,2523812161,57,44,0,0,5684.499572,175.249906,1421927783,1421927784,95.205444,108.66043,0.223624,0.14165,0.081974,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,1487,149.171.126.18,1723,tcp,FIN,0.705875,948,268,254,252,2,1,-,9678.767578,2538.693115,10,6,255,255,1471439558,1320947458,95,45,0,0,4116.317667,190.479844,1421927784,1421927785,72.224444,129.162602,0.145641,0.060058,0.085583,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,53670,149.171.126.12,179,tcp,FIN,0.716976,622,268,254,252,2,1,-,6248.46582,2499.386475,10,6,255,255,3817826779,3625797453,62,45,0,0,4141.731119,185.453469,1421927784,1421927785,76.791556,126.195,0.195853,0.085992,0.109861,0,1,0,0,0,8,4,2,2,1,1,1, Fuzzers,1
175.45.176.0,7791,149.171.126.12,179,tcp,FIN,0.661795,718,268,254,252,2,1,-,7821.152832,2707.787109,10,6,255,255,1841932818,2689302434,72,45,0,0,3458.843277,151.103469,1421927785,1421927786,65.256889,106.879602,0.226282,0.127386,0.098896,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,45952,149.171.126.12,28584,tcp,FIN,0.896774,982,268,254,252,2,1,-,7886.044922,1998.273804,10,6,255,255,729495713,1695332421,98,45,0,0,5118.09788,270.411656,1421927786,1421927787,99.577111,162.512406,0.303198,0.084201,0.218997,0,1,0,0,0,6,4,2,3,1,1,1,Shellcode,1
175.45.176.0,7580,149.171.126.18,1723,tcp,FIN,0.725522,1012,268,254,252,2,1,-,10045.18164,2469.945801,10,6,255,255,3678560319,3678855756,101,45,0,0,3891.537293,165.889922,1421927786,1421927787,80.504333,115.129398,0.200734,0.149864,0.05087,0,1,0,0,0,5,2,1,2,1,1,1, Fuzzers,1
175.45.176.0,16946,149.171.126.12,179,tcp,FIN,0.756855,910,268,254,252,2,1,-,8656.875977,2367.692627,10,6,255,255,3396810677,1458653871,91,45,0,0,4194.912664,143.820984,1421927787,1421927787,79.416667,116.788,0.263054,0.172913,0.090141,0,1,0,0,0,5,4,2,2,1,1,1, Fuzzers,1
175.45.176.0,46036,149.171.126.18,1723,tcp,FIN,0.8165,1076,268,254,252,2,1,-,9494.182617,2194.733643,10,6,255,255,4012950619,77345314,108,45,0,0,4705.699134,224.232922,1421927788,1421927788,84.104778,142.486203,0.157097,0.104059,0.053038,0,1,0,0,0,5,2,1,1,1,1,1, Fuzzers,1
