srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.1,22395,149.171.126.10,80,tcp,FIN,0.246756,960,268,254,252,2,1,http,28011.47656,7262.234863,10,6,255,255,413520611,2629824103,96,45,1,0,1318.564766,62.961664,1421927763,1421927763,25.950444,41.522,0.061936,0.039135,0.022801,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.1,30516,149.171.126.19,110,tcp,FIN,10.005402,11714,2279776,62,252,7,859,pop3,9331.759766,1821778.375,270,1722,255,255,3773147925,1250786559,43,1324,0,0,1978.273774,768.069528,1421927753,1421927763,37.191895,5.809801,0.052477,0.006731,0.045746,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.2,17494,149.171.126.13,179,tcp,FIN,0.246858,486,268,254,252,2,1,-,14194.39551,7259.233887,10,6,255,255,1389097333,5014995,49,45,0,0,1217.879585,50.196984,1421927763,1421927763,24.588111,37.953602,0.079062,0.057079,0.021983,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
175.45.176.2,65410,149.171.126.13,179,tcp,FIN,0.269118,486,268,254,252,2,1,-,13020.31055,6658.788574,10,6,255,255,2382057446,2015265146,49,45,0,0,1551.480137,71.053773,1421927764,1421927764,27.559333,45.903,0.105434,0.039592,0.065842,0,1,0,0,0,12,12,3,3,3,1,3, Fuzzers,1
175.45.176.2,64797,149.171.126.13,179,tcp,FIN,0.511052,486,354,254,252,2,1,-,6856.444824,4852.734863,10,8,255,255,2589402851,594932026,49,44,0,0,3654.956903,111.104359,1421927764,1421927764,55.342,63.516855,0.125533,0.066429,0.059104,0,1,0,0,0,12,12,3,3,3,2,3, Fuzzers,1
175.45.176.2,53962,149.171.126.13,179,tcp,FIN,0.399002,486,268,254,252,2,1,-,8781.911133,4491.205566,10,6,255,255,785928944,1521514408,49,45,0,0,2134.698541,100.739437,1421927765,1421927765,40.688333,66.928203,0.10857,0.06435,0.04422,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
175.45.176.3,19955,149.171.126.18,80,tcp,FIN,0.723544,1430,118304,62,252,2,45,http,15092.37891,1294141,22,94,255,255,3099039157,24706655,65,1259,1,57023,1641.467983,866.127179,1421927764,1421927765,34.454476,7.056882,0.099755,0.048931,0.050824,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,44504,149.171.126.16,111,tcp,FIN,0.832118,564,354,254,252,2,1,-,4883.922852,2980.34668,10,8,255,255,4044649734,1443294014,56,44,0,0,5858.849705,150.631328,1421927766,1421927766,89.396889,110.9,0.084751,0.055807,0.028944,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,36320,149.171.126.14,111,tcp,FIN,0.856638,564,354,254,252,2,1,-,4744.127441,2895.038574,10,8,255,255,1366010963,2199765561,56,44,0,0,6813.523742,170.495969,1421927765,1421927766,93.090222,118.169289,0.059326,0.029442,0.029884,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,47681,149.171.126.13,179,tcp,FIN,0.361729,486,268,254,252,2,1,-,9686.80957,4953.984863,10,6,255,255,2237912594,177201242,49,45,0,0,2019.837905,96.984391,1421927766,1421927766,37.910333,64.091602,0.079003,0.041263,0.03774,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,51980,149.171.126.13,179,tcp,FIN,0.465039,486,268,254,252,2,1,-,7534.851562,3853.440186,10,6,255,255,4047125876,340794304,49,45,0,0,2713.775104,133.039047,1421927765,1421927766,49.068444,79.583398,0.130644,0.067118,0.063526,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,54893,149.171.126.13,179,tcp,FIN,0.498529,486,268,254,252,2,1,-,7028.678711,3594.575439,10,6,255,255,250962054,3156273615,49,45,0,0,2983.56168,141.929734,1421927766,1421927767,51.89,85.941602,0.127745,0.06881,0.058935,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,63072,149.171.126.13,179,tcp,FIN,0.51945,486,354,254,252,2,1,-,6745.596191,4774.280273,10,8,255,255,1023838423,3871178763,49,44,0,0,3651.270129,109.548219,1421927767,1421927767,54.254889,65.30757,0.10744,0.062286,0.045154,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,30354,149.171.126.13,179,tcp,FIN,0.531323,486,354,254,252,2,1,-,6594.858398,4667.59375,10,8,255,255,926339640,490576520,49,44,0,0,3990.867027,106.129242,1421927767,1421927768,58.929222,65.82957,0.124727,0.070505,0.054222,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.2,4754,149.171.126.13,179,tcp,FIN,0.331974,486,268,254,252,2,1,-,10555.04395,5398.013184,10,6,255,255,2352355519,962032863,49,45,0,0,1964.022178,87.914117,1421927768,1421927768,35.108111,56.212602,0.152733,0.050907,0.101826,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
175.45.176.0,18158,149.171.126.16,111,tcp,FIN,0.83574,564,354,254,252,2,1,-,4862.756348,2967.430176,10,8,255,255,333519427,82611587,56,44,0,0,6214.483185,151.574672,1421927768,1421927768,88.222556,112.99043,0.080296,0.044803,0.035493,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.2,50422,149.171.126.13,179,tcp,FIN,0.482051,490,268,254,252,2,1,-,7318.727539,3717.448975,10,6,255,255,2074564294,1506512146,49,45,0,0,2691.770197,105.875805,1421927768,1421927769,51.576222,68.781203,0.190172,0.138134,0.052038,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
175.45.176.2,58401,149.171.126.13,179,tcp,FIN,0.404506,490,268,254,252,2,1,-,8721.75,4430.095215,10,6,255,255,3419286297,3389457434,49,45,0,0,2280.074751,99.999352,1421927769,1421927769,44.845889,64.863398,0.153339,0.080187,0.073152,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
175.45.176.0,16982,149.171.126.14,110,tcp,FIN,3.178211,2676,366264,62,252,7,144,pop3,6625.11084,918781.0625,60,292,255,255,1731010384,3320053460,45,1254,0,0,2530.768279,1109.981827,1421927767,1421927770,53.867984,10.639869,0.096509,0.049201,0.047308,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,37030,149.171.126.13,110,tcp,FIN,1.550194,944,2284,62,252,7,8,pop3,4629.098145,11198.59863,20,20,255,255,1407013518,2436294138,47,114,0,0,4461.262995,111.450875,1421927769,1421927770,81.589161,77.960789,0.105675,0.044284,0.061391,0,1,0,0,0,1,1,2,1,1,1,1,Exploits,1
175.45.176.2,43554,149.171.126.13,179,tcp,FIN,0.368519,490,268,254,252,2,1,-,9573.455078,4862.707031,10,6,255,255,366183993,3100918159,49,45,0,0,1986.18739,79.182867,1421927770,1421927770,40.836333,61.837398,0.107791,0.059321,0.04847,0,1,0,0,0,8,8,2,1,1,1,1, Fuzzers,1
175.45.176.2,49567,149.171.126.19,80,tcp,FIN,0.408099,824,3355,62,252,2,3,http,14545.49023,59201.32031,10,10,255,255,3775242769,2676703502,82,336,1,1220,2164.585771,2585.6666,1421927770,1421927771,45.242,41.367778,0.102507,0.035778,0.066729,0,1,1,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.2,52552,149.171.126.13,179,tcp,FIN,0.379087,490,268,254,252,2,1,-,9306.570312,4727.146973,10,6,255,255,778102440,3187965876,49,45,0,0,1949.671107,79.290445,1421927770,1421927771,39.453889,62.480398,0.103427,0.066674,0.036753,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,64739,149.171.126.13,179,tcp,FIN,0.312008,490,268,254,252,2,1,-,11307.40234,5743.442383,10,6,255,255,4218550449,695599671,49,45,0,0,1479.016952,67.881125,1421927771,1421927771,28.741333,51.620398,0.091682,0.053895,0.037787,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,65003,149.171.126.13,179,tcp,FIN,0.408916,490,268,254,252,2,1,-,8627.688477,4382.318359,10,6,255,255,1181869177,207438100,49,45,0,0,2232.62693,103.538609,1421927772,1421927772,42.395222,67.406602,0.097182,0.071876,0.025306,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,53571,149.171.126.19,25,tcp,FIN,1.49715,4471,1696,62,252,9,8,smtp,22896.83789,8613.699219,24,20,255,255,3675337950,3625480247,186,85,0,0,3365.472125,91.110609,1421927771,1421927772,65.093477,73.129266,0.130657,0.060667,0.06999,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.2,19759,149.171.126.13,179,tcp,FIN,0.540291,490,354,254,252,2,1,-,6529.814453,4590.119141,10,8,255,255,1872499531,18045454,49,44,0,0,3996.490857,104.23607,1421927771,1421927772,60.032333,65.94857,0.112323,0.078055,0.034268,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
175.45.176.0,33241,149.171.126.18,8080,tcp,FIN,0.35174,1446,268,254,252,2,1,http,29612.78125,5094.672363,10,6,255,255,2441115095,3703393917,145,45,1,0,1628.591833,80.517164,1421927772,1421927772,32.781111,61.746398,0.102862,0.043004,0.059858,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,65035,149.171.126.17,21,tcp,FIN,0.42182,5512,458,254,252,3,2,ftp,95832.34375,7605.13916,12,8,255,255,3020963862,3524079528,459,57,0,0,2111.086635,64.583062,1421927773,1421927773,35.209181,54.962285,0.066907,0.037073,0.029834,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.2,64615,149.171.126.13,179,tcp,FIN,0.657062,490,354,254,252,2,1,-,5369.356445,3774.377441,10,8,255,255,4293208099,4131290243,49,44,0,0,4412.98318,129.870484,1421927772,1421927773,70.189778,78.04143,0.152508,0.110762,0.041746,0,1,0,0,0,8,8,1,2,1,1,1, Fuzzers,1
175.45.176.2,46534,149.171.126.13,179,tcp,FIN,0.515164,490,268,254,252,2,1,-,6848.304199,3478.503906,10,6,255,255,2326372479,2953591075,49,45,0,0,2831.587288,142.614812,1421927773,1421927774,53.289667,88.469,0.148632,0.072815,0.075817,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,62438,149.171.126.13,179,tcp,FIN,0.559692,490,354,254,252,2,1,-,6303.466797,4431.008301,10,8,255,255,3101604176,3456754860,49,44,0,0,4064.755803,107.702758,1421927774,1421927774,59.332444,69.412289,0.112543,0.073796,0.038747,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,34325,149.171.126.13,179,tcp,FIN,0.418286,490,268,254,252,2,1,-,8434.420898,4284.149902,10,6,255,255,3192631143,1444271699,49,45,0,0,2257.343762,105.601023,1421927774,1421927775,44.858111,68.704203,0.13306,0.074755,0.058305,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.0,7136,149.171.126.12,179,tcp,FIN,0.414993,550,268,254,252,2,1,-,9542.330078,4318.14502,10,6,255,255,3142541716,3258231243,55,45,0,0,2346.529353,93.779141,1421927775,1421927775,44.500667,62.124801,0.165961,0.104365,0.061596,0,1,0,0,0,4,4,1,2,1,1,1, Fuzzers,1
175.45.176.2,64847,149.171.126.13,179,tcp,FIN,0.459961,490,268,254,252,2,1,-,7670.215332,3895.982422,10,6,255,255,623550566,1775876185,49,45,0,0,2555.13382,119.969813,1421927775,1421927775,49.509889,77.209398,0.177907,0.073908,0.103999,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
175.45.176.0,62539,149.171.126.18,80,tcp,FIN,0.66717,834,4486,62,252,2,3,http,9005.201172,49318.76563,10,12,255,255,663153589,2479969267,83,374,1,1735,4736.202886,3606.531917,1421927774,1421927775,74.13,55.501909,0.116661,0.055956,0.060705,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.2,37461,149.171.126.19,40651,udp,INT,0.000005,806,0,254,0,0,0,-,644800000,0,2,0,0,0,0,0,403,0,0,0,0,0,1421927776,1421927776,0.005,0,0,0,0,0,2,0,0,0,7,1,1,2,1,1,1,Shellcode,1
175.45.176.2,3100,149.171.126.13,179,tcp,FIN,0.454879,490,268,254,252,2,1,-,7755.90918,3939.509277,10,6,255,255,2101431050,1365586367,49,45,0,0,2995.315625,109.845984,1421927776,1421927776,50.396222,72.084797,0.253367,0.094445,0.158922,0,1,0,0,0,7,6,1,2,1,1,1, Fuzzers,1
175.45.176.0,28771,149.171.126.12,179,tcp,FIN,0.718466,574,354,254,252,2,1,-,5756.709473,3451.798828,10,8,255,255,438054460,2395042100,57,44,0,0,4688.27654,167.566594,1421927776,1421927776,79.829556,85.19,0.253437,0.09447,0.158967,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,17641,149.171.126.12,179,tcp,FIN,0.499546,622,268,254,252,2,1,-,8968.143555,3587.257324,10,6,255,255,4209098376,3713158929,62,45,0,0,2742.252396,142.198672,1421927776,1421927777,55.505111,81.158398,0.160454,0.067079,0.093375,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.0,29258,149.171.126.12,179,tcp,FIN,0.509332,718,268,254,252,2,1,-,10162.33008,3518.33374,10,6,255,255,2155857923,1206995406,72,45,0,0,2801.467501,136.919594,1421927777,1421927777,56.592444,88.016203,0.151531,0.068573,0.082958,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.2,51987,149.171.126.13,179,tcp,FIN,0.470612,490,268,254,252,2,1,-,7496.621582,3807.807861,10,6,255,255,835201640,1822653009,49,45,0,0,2550.899815,121.187383,1421927776,1421927777,48.054667,78.657797,0.154875,0.077313,0.077562,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
175.45.176.2,40655,149.171.126.15,21700,tcp,FIN,0.78598,1270,1230,254,252,2,2,http,11633.88379,11267.46289,10,10,255,255,3386786628,2857846804,127,123,0,0,5509.103023,117.327812,1421927777,1421927778,87.331111,76.970664,0.142154,0.092458,0.049696,0,1,0,0,0,1,1,1,3,1,1,1,Generic,1
175.45.176.2,65464,149.171.126.13,179,tcp,FIN,0.688351,490,268,254,252,2,1,-,5125.29248,2603.322998,10,6,255,255,3211875645,2130096365,49,45,0,0,4071.956001,199.477031,1421927778,1421927778,71.172111,120.406602,0.149856,0.086311,0.063545,0,1,0,0,0,9,8,2,3,2,1,2, Fuzzers,1
175.45.176.2,47934,149.171.126.13,179,tcp,FIN,0.528925,490,268,254,252,2,1,-,6670.132812,3388.003906,10,6,255,255,287949378,1381262300,49,45,0,0,2806.943429,112.486742,1421927777,1421927778,54.330556,82.359,0.166269,0.117119,0.04915,0,1,0,0,0,9,8,2,3,2,1,2, Fuzzers,1
175.45.176.0,13432,149.171.126.12,179,tcp,FIN,0.654317,910,354,254,252,2,1,-,10013.49512,3790.21167,10,8,255,255,3575418384,663358757,91,44,0,0,4485.167971,142.916016,1421927778,1421927778,72.701889,86.30743,0.133892,0.049557,0.084335,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,19538,149.171.126.13,80,tcp,FIN,0.786892,814,1272,62,252,2,2,http,7452.102539,11640.7334,10,10,255,255,3278989301,2549262235,81,127,1,170,5303.373838,117.956539,1421927778,1421927779,87.432444,77.159,0.139307,0.091674,0.047633,0,1,1,0,0,1,1,2,3,1,1,1,Exploits,1
175.45.176.0,51614,149.171.126.12,179,tcp,FIN,0.694873,1294,268,254,252,2,1,-,13412.52344,2578.888672,10,6,255,255,1996247963,777894405,129,45,0,0,3383.74242,173.621422,1421927778,1421927779,64.698333,126.290203,0.141983,0.063418,0.078565,0,1,0,0,0,5,4,1,3,1,1,1, Fuzzers,1
175.45.176.2,57850,149.171.126.13,179,tcp,FIN,0.549809,490,268,254,252,2,1,-,6416.773926,3259.313721,10,6,255,255,1411027721,529040640,49,45,0,0,2993.154666,123.022258,1421927778,1421927779,56.936333,91.536203,0.145105,0.092118,0.052987,0,1,0,0,0,9,8,2,1,1,1,1, Fuzzers,1
175.45.176.0,26417,149.171.126.15,111,udp,INT,0.00001,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927779,1421927779,0.01,0,0,0,0,0,2,0,0,0,5,1,1,3,1,1,1,Reconnaissance,1
175.45.176.0,3277,149.171.126.12,179,tcp,FIN,0.451246,2062,268,254,252,2,1,-,32904.44922,3971.226318,10,6,255,255,1523870122,951996415,206,45,0,0,2448.635563,105.593156,1421927779,1421927780,45.734222,79.190797,0.104612,0.055281,0.049331,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,29112,149.171.126.12,179,tcp,FIN,0.510333,3678,268,254,252,3,1,-,52859.60156,3511.432617,12,6,255,255,1944123016,2492159243,307,45,0,0,2479.676332,126.356555,1421927780,1421927781,44.623544,83.800203,0.170371,0.091322,0.079049,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,34905,149.171.126.11,8433,udp,INT,0.000011,486,0,254,0,0,0,-,176727264,0,2,0,0,0,0,0,243,0,0,0,0,0,1421927781,1421927781,0.011,0,0,0,0,0,2,0,0,0,9,1,1,4,1,1,1,Shellcode,1
175.45.176.0,7569,149.171.126.18,1723,tcp,FIN,1.258976,756,268,254,252,2,1,-,4327.326172,1423.379028,10,6,255,255,1177662743,2897866325,76,45,0,0,9376.19558,420.069656,1421927780,1421927782,139.663444,228.448406,0.18225,0.116728,0.065522,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,11452,149.171.126.12,179,tcp,FIN,0.482455,6830,268,254,252,4,1,-,105178.7266,3714.336182,14,6,255,255,3074099995,2534480250,488,45,0,0,2240.246267,134.807516,1421927781,1421927782,37.111924,82.989203,0.155632,0.066756,0.088876,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,7645,149.171.126.18,1723,tcp,FIN,0.769153,820,354,254,252,2,1,-,7675.976074,3224.325928,10,8,255,255,3742471864,43353736,82,44,0,0,5716.166458,147.915891,1421927782,1421927783,82.847333,102.055289,0.134669,0.054756,0.079913,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,2886,149.171.126.12,179,tcp,FIN,0.386268,550,268,254,252,2,1,-,10251.94922,4639.266113,10,6,255,255,84970955,2202811634,55,45,0,0,2050.355954,81.870211,1421927782,1421927783,42.823667,63.943199,0.10844,0.066542,0.041898,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.3,17069,149.171.126.17,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927783,1421927783,0.011,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.3,60281,149.171.126.14,21,tcp,FIN,0.901709,1200,1328,254,252,3,4,ftp,9759.246094,10806.14648,12,12,255,255,1287276347,2619600404,100,111,0,0,4154.677425,97.190344,1421927782,1421927783,81.965453,76.616727,0.132327,0.058914,0.073413,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.0,18361,149.171.126.18,1723,tcp,FIN,0.845573,884,354,254,252,2,1,-,7530.987793,2932.922363,10,8,255,255,147179710,1053455647,88,44,0,0,5094.41084,187.919953,1421927783,1421927784,88.923889,101.021,0.304366,0.138416,0.16595,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,6979,149.171.126.12,179,tcp,FIN,0.902279,574,354,254,252,2,1,-,4583.947754,2748.595459,10,8,255,255,1307206273,2523812161,57,44,0,0,5684.499572,175.249906,1421927783,1421927784,95.205444,108.66043,0.223624,0.14165,0.081974,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.3,35334,149.171.126.12,80,tcp,FIN,0.860183,816,354,254,252,2,1,http,6835.754883,2883.107422,10,8,255,255,1833545478,1290747516,82,44,0,0,5924.968061,153.360484,1421927784,1421927785,87.220444,114.047859,0.128295,0.061844,0.066451,0,1,0,0,0,1,1,2,1,1,1,1,Reconnaissance,1
175.45.176.0,1487,149.171.126.18,1723,tcp,FIN,0.705875,948,268,254,252,2,1,-,9678.767578,2538.693115,10,6,255,255,1471439558,1320947458,95,45,0,0,4116.317667,190.479844,1421927784,1421927785,72.224444,129.162602,0.145641,0.060058,0.085583,0,1,0,0,0,8,4,1,2,1,1,1, Fuzzers,1
175.45.176.0,53670,149.171.126.12,179,tcp,FIN,0.716976,622,268,254,252,2,1,-,6248.46582,2499.386475,10,6,255,255,3817826779,3625797453,62,45,0,0,4141.731119,185.453469,1421927784,1421927785,76.791556,126.195,0.195853,0.085992,0.109861,0,1,0,0,0,8,4,2,2,1,1,1, Fuzzers,1
175.45.176.0,7791,149.171.126.12,179,tcp,FIN,0.661795,718,268,254,252,2,1,-,7821.152832,2707.787109,10,6,255,255,1841932818,2689302434,72,45,0,0,3458.843277,151.103469,1421927785,1421927786,65.256889,106.879602,0.226282,0.127386,0.098896,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.2,45952,149.171.126.12,28584,tcp,FIN,0.896774,982,268,254,252,2,1,-,7886.044922,1998.273804,10,6,255,255,729495713,1695332421,98,45,0,0,5118.09788,270.411656,1421927786,1421927787,99.577111,162.512406,0.303198,0.084201,0.218997,0,1,0,0,0,6,4,2,3,1,1,1,Shellcode,1
175.45.176.0,7580,149.171.126.18,1723,tcp,FIN,0.725522,1012,268,254,252,2,1,-,10045.18164,2469.945801,10,6,255,255,3678560319,3678855756,101,45,0,0,3891.537293,165.889922,1421927786,1421927787,80.504333,115.129398,0.200734,0.149864,0.05087,0,1,0,0,0,5,2,1,2,1,1,1, Fuzzers,1
175.45.176.0,16946,149.171.126.12,179,tcp,FIN,0.756855,910,268,254,252,2,1,-,8656.875977,2367.692627,10,6,255,255,3396810677,1458653871,91,45,0,0,4194.912664,143.820984,1421927787,1421927787,79.416667,116.788,0.263054,0.172913,0.090141,0,1,0,0,0,5,4,2,2,1,1,1, Fuzzers,1
175.45.176.0,46036,149.171.126.18,1723,tcp,FIN,0.8165,1076,268,254,252,2,1,-,9494.182617,2194.733643,10,6,255,255,4012950619,77345314,108,45,0,0,4705.699134,224.232922,1421927788,1421927788,84.104778,142.486203,0.157097,0.104059,0.053038,0,1,0,0,0,5,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,2435,149.171.126.12,179,tcp,FIN,0.553812,1294,268,254,252,2,1,-,16828.81445,3235.754883,10,6,255,255,2935534685,718132699,129,45,0,0,3390.926264,114.293297,1421927788,1421927789,61.487333,81.656,0.273324,0.145521,0.127803,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,42412,149.171.126.15,80,tcp,FIN,0.720992,1206,268,254,252,2,1,http,12050.06348,2485.464355,10,6,255,255,1888471062,1983605202,121,45,1,0,4004.97105,162.958469,1421927788,1421927789,75.802,118.714797,0.191019,0.12741,0.063609,0,1,1,0,0,1,2,1,1,1,1,1,Exploits,1
175.45.176.1,29092,149.171.126.15,80,tcp,FIN,3.99375,2416,308476,254,252,2,116,http,4739.405273,615299.375,48,236,255,255,2507864534,1188416310,50,1307,0,0,4002.976879,1923.690198,1421927786,1421927790,84.973407,16.561085,0.217738,0.101218,0.11652,0,1,0,0,0,1,2,1,1,1,1,1,Worms,1
175.45.176.0,29114,149.171.126.12,179,tcp,FIN,0.778065,2062,268,254,252,2,1,-,19083.23828,2303.149414,10,6,255,255,982871877,2887926170,206,45,0,0,4201.299292,176.116141,1421927789,1421927790,78.834556,127.082602,0.232936,0.142642,0.090294,0,1,0,0,0,4,2,1,2,1,1,1, Fuzzers,1
175.45.176.0,17291,149.171.126.18,1723,tcp,FIN,0.828157,1140,354,254,252,2,1,-,9911.164062,2994.601318,10,8,255,255,1319930342,677966001,114,44,0,0,5032.096382,171.961328,1421927790,1421927790,92.017444,83.346711,0.283339,0.211012,0.072327,0,1,0,0,0,4,2,1,2,1,1,1, Fuzzers,1
175.45.176.3,33768,149.171.126.17,143,tcp,FIN,2.821088,1186,41258,62,252,6,21,-,3212.944824,114457.9688,22,46,255,255,2648475168,1231707535,54,897,0,0,6824.12652,4659.058885,1421927788,1421927791,134.337527,61.369643,0.139535,0.058494,0.081041,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,41998,149.171.126.15,111,udp,INT,0.000011,168,0,254,0,0,0,-,61090908,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927791,1421927791,0.011,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,38702,149.171.126.18,1723,tcp,FIN,0.823711,1204,268,254,252,2,1,-,10527.96484,2175.520264,10,6,255,255,3269552414,3156336508,120,45,0,0,4477.117404,177.767781,1421927791,1421927792,88.556667,122.073203,0.284825,0.213338,0.071487,0,1,0,0,0,4,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,33207,149.171.126.19,80,tcp,FIN,1.813118,1182,75869,62,252,2,29,http,4928.526367,329359.7188,18,62,255,255,2980375226,2104003983,66,1224,1,36419,5267.680323,3704.263271,1421927792,1421927793,106.654,28.298852,0.228029,0.086035,0.141994,0,1,1,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.0,7033,149.171.126.12,179,tcp,FIN,0.862691,3678,268,254,252,3,1,-,31269.59766,2077.221191,12,6,255,255,1158319979,1352459926,307,45,0,0,4507.435367,240.868859,1421927792,1421927793,71.732728,157.712406,0.190026,0.074125,0.115901,0,1,0,0,0,4,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,47889,149.171.126.12,179,tcp,FIN,0.647284,6830,268,254,252,4,1,-,78395.26563,2768.491211,14,6,255,255,698180325,2193799940,488,45,0,0,3433.949239,184.936563,1421927793,1421927794,46.664154,118.256602,0.143704,0.055996,0.087708,0,1,0,0,0,5,3,1,1,1,1,1, Fuzzers,1
175.45.176.2,500,149.171.126.18,500,udp,INT,0.000013,968,0,254,0,0,0,-,297846144,0,2,0,0,0,0,0,484,0,0,0,0,0,1421927794,1421927794,0.013,0,0,0,0,0,2,0,0,0,7,3,1,1,1,1,1,Generic,1
175.45.176.3,46560,149.171.126.16,80,tcp,FIN,2.823146,1308,1656,254,252,4,2,http,3397.62793,4106.057617,12,8,255,255,1223320966,707863834,109,207,1,401,21192.12623,883.177125,1421927793,1421927795,256.649625,391.488281,0.193077,0.081922,0.111155,0,1,1,0,0,1,2,1,1,1,1,1,DoS,1
175.45.176.1,34923,149.171.126.13,25,tcp,FIN,2.934965,7641,1778,62,252,10,8,smtp,20028.85938,4606.528809,26,20,255,255,3942901576,3930402016,294,89,0,0,6991.489093,209.212156,1421927792,1421927795,117.398598,147.617047,0.273741,0.12952,0.144221,0,1,0,0,0,1,1,2,1,1,1,1,Exploits,1
175.45.176.0,3656,149.171.126.18,1723,tcp,FIN,0.632365,1332,268,254,252,2,1,-,15168.45508,2833.806396,10,6,255,255,3626219652,636478518,133,45,0,0,3359.255703,161.211641,1421927794,1421927795,65.049333,109.467,0.205169,0.085025,0.120144,0,1,0,0,0,5,3,1,1,1,1,1, Fuzzers,1
